Date,League,HomeTeam,AwayTeam,HomeScore,AwayScore,OU_Line,TotalPoints,OU_Result,Home_Avg_MOV,Home_Avg_Pts_For,Home_Avg_Pts_Against,Home_Avg_OU_Hit_Rate,Away_Avg_MOV,Away_Avg_Pts_For,Away_Avg_Pts_Against,Away_Avg_OU_Hit_Rate,Avg_MOV_Diff,Avg_Pts_For_Diff,Avg_Pts_Against_Diff,Avg_OU_Hit_Rate_Diff
2023-03-05,NBA,Brooklyn,Charlotte,102,86,229.0,188,0,-4.9,112.4,117.3,0.5,-4.0,88.6,92.6,0.4,-0.9000000000000004,23.80000000000001,24.700000000000003,0.09999999999999998
2023-03-05,NBA,Houston,San,142,110,232.0,252,1,12.3,93.4,81.1,0.7,-5.9,89.3,95.2,0.4,18.200000000000003,4.1000000000000085,-14.100000000000009,0.29999999999999993
2023-03-05,NBA,Oklahoma,Utah,129,119,236.0,248,1,-1.2,107.6,108.8,0.4,4.7,98.4,93.7,0.2,-5.9,9.199999999999989,15.099999999999994,0.2
2023-03-05,NBA,Los,Memphis,135,129,228.0,264,1,0.6,112.6,112.0,0.4,-1.1,96.6,97.7,0.4,1.7000000000000002,16.0,14.299999999999997,0.0
2023-03-05,NCAAB,Hofstra,William,94,46,139.0,140,1,17.6,77.6,60.0,0.4,-3.0,65.2,68.2,0.5,20.6,12.399999999999991,-8.200000000000003,-0.09999999999999998
2023-03-05,NCAAB,Memphis,Houston,65,67,145.0,132,0,-3.5,99.6,103.1,0.4,17.5,95.6,78.1,0.7,-21.0,4.0,25.0,-0.29999999999999993
2023-03-05,NCAAB,Unc,Campbell,77,73,133.0,150,1,2.7,72.9,70.2,0.7,-0.2,66.3,66.5,0.5,2.9000000000000004,6.6000000000000085,3.700000000000003,0.19999999999999996
2023-03-05,NCAAB,Cincinnati,Smu,97,74,147.0,171,1,5.7,75.4,69.7,0.6,-1.2,76.1,77.3,0.9,6.9,-0.6999999999999886,-7.599999999999994,-0.30000000000000004
2023-03-05,NCAAB,Ucf,East,84,58,136.0,142,1,4.2,73.1,68.9,0.8,-1.3,71.0,72.3,0.3,5.5,2.0999999999999943,-3.3999999999999915,0.5
2023-03-05,NCAAB,Tulane,Temple,83,82,150.0,165,1,-4.2,76.0,80.2,0.7,-1.4,72.5,73.9,0.7,-2.8000000000000003,3.5,6.299999999999997,0.0
2023-03-05,NCAAB,Unc,Drexel,73,68,125.0,141,1,1.1,73.7,72.6,0.8,6.1,66.7,60.6,0.3,-5.0,7.0,11.999999999999993,0.5
2023-03-05,NCAAB,East,Mcneese,78,79,136.0,157,1,-6.4,69.1,75.5,0.4,0.2,77.9,77.7,0.9,-6.6000000000000005,-8.800000000000011,-2.200000000000003,-0.5
2023-03-05,NCAAB,Eastern,Northern,80,81,152.0,161,1,-0.8,68.4,69.2,0.3,5.3,79.0,73.7,0.8,-6.1,-10.599999999999994,-4.5,-0.5
2023-03-05,NCAAB,Purdue,Illinois,76,71,140.0,147,1,-4.6,71.8,76.4,0.5,0.8,71.0,70.2,0.5,-5.3999999999999995,0.7999999999999972,6.200000000000003,0.0
2023-03-05,NCAAB,Minnesota,Wisconsin,67,71,128.0,138,1,2.0,102.9,100.9,0.2,-1.8,63.0,64.8,0.5,3.8,39.900000000000006,36.10000000000001,-0.3
2023-03-06,NCAAB,Hofstra,Unc,73,79,133.0,152,1,21.0,78.3,57.3,0.4,2.2,74.0,71.8,0.8,18.8,4.299999999999997,-14.5,-0.4
2023-03-06,NCAAB,Louisiana,South,71,66,138.0,137,0,1.0,70.6,69.6,0.5,-3.0,72.0,75.0,0.5,4.0,-1.4000000000000057,-5.400000000000006,0.0
2023-03-06,NBA,Miami,Atlanta,130,128,230.0,258,1,-2.9,89.2,92.1,0.3,2.2,119.0,116.8,0.4,-5.1,-29.799999999999997,-24.700000000000003,-0.10000000000000003
2023-03-06,NBA,Denver,Toronto,118,113,229.0,231,1,-7.3,92.3,99.6,0.5,-2.4,113.4,115.8,0.6,-4.9,-21.10000000000001,-16.200000000000003,-0.09999999999999998
2023-03-06,NBA,Sacramento,New,123,108,235.0,231,0,8.9,111.3,102.4,0.9,-0.5,86.2,86.7,0.4,9.4,25.099999999999994,15.700000000000003,0.5
2023-03-06,NCAAB,Milwaukee,Cleveland,80,93,150.0,173,1,10.4,105.2,94.8,0.5,7.8,96.0,88.2,0.5,2.6000000000000005,9.200000000000003,6.599999999999994,0.0
2023-03-06,NCAAB,Furman,Chattanooga,88,79,150.0,167,1,14.1,81.6,67.5,0.4,-1.5,74.8,76.3,0.7,15.6,6.799999999999997,-8.799999999999997,-0.29999999999999993
2023-03-06,NCAAB,Nicholls,Mcneese,71,77,145.0,148,1,2.3,76.6,74.3,0.4,0.6,77.5,76.9,0.9,1.6999999999999997,-0.9000000000000057,-2.6000000000000085,-0.5
2023-03-06,NCAAB,Montana,Idaho,83,74,132.0,157,1,5.0,71.9,66.9,0.4,-5.5,71.3,76.8,0.5,10.5,0.6000000000000085,-9.899999999999991,-0.09999999999999998
2023-03-06,NCAAB,Gonzaga,San,84,73,161.0,157,0,13.5,90.5,77.0,0.5,-6.5,88.7,95.2,0.4,20.0,1.7999999999999972,-18.200000000000003,0.09999999999999998
2023-03-07,NCAAB,Montana,Northern,71,83,140.0,154,1,5.7,73.3,67.6,0.5,5.5,80.8,75.3,0.9,0.20000000000000018,-7.5,-7.700000000000003,-0.4
2023-03-07,NCAAB,Cal,Cal,51,47,125.0,98,0,-3.6,67.8,71.4,0.7,-3.6,67.8,71.4,0.7,0.0,0.0,0.0,0.0
2023-03-07,NCAAB,Cleveland,Northern,61,63,127.0,124,0,6.8,93.1,86.3,0.5,6.4,82.4,76.0,1.0,0.39999999999999947,10.699999999999989,10.299999999999997,-0.5
2023-03-07,NCAAB,Merrimack,Fdu,67,66,138.0,133,0,0.7,59.6,58.9,0.2,-0.4,74.7,75.1,0.6,1.1,-15.100000000000001,-16.199999999999996,-0.39999999999999997
2023-03-07,NCAAB,Texas,Mcneese,80,63,147.0,143,0,3.5,71.2,67.7,0.4,2.0,78.2,76.2,0.9,1.5,-7.0,-8.5,-0.5
2023-03-07,NCAAB,Mount,Canisius,67,66,136.0,133,0,-2.1,60.5,62.6,0.3,2.5,70.0,67.5,0.6,-4.6,-9.5,-4.899999999999999,-0.3
2023-03-07,NCAAB,La,Rhode,73,56,139.0,129,0,1.8,72.7,70.9,0.5,-2.8,70.5,73.3,0.8,4.6,2.200000000000003,-2.3999999999999915,-0.30000000000000004
2023-03-07,NBA,Detroit,Washington,117,119,223.0,236,1,5.5,89.6,84.1,0.3,3.6,91.0,87.4,0.3,1.9,-1.4000000000000057,-3.3000000000000114,0.0
2023-03-07,NCAAB,Oral,North,92,58,154.0,150,0,14.9,85.4,70.5,0.5,1.7,72.4,70.7,0.4,13.200000000000001,13.0,-0.20000000000000284,0.09999999999999998
2023-03-07,NBA,Orlando,Milwaukee,123,134,228.0,257,1,-0.1,109.0,109.1,0.3,8.2,101.7,93.5,0.6,-8.299999999999999,7.299999999999997,15.599999999999994,-0.3
2023-03-07,NBA,Oklahoma,Golden,137,128,243.0,265,1,-0.1,108.6,108.7,0.5,6.1,116.6,110.5,0.4,-6.199999999999999,-8.0,-1.7999999999999972,0.09999999999999998
2023-03-07,NBA,Los,Memphis,112,103,224.0,215,0,0.6,115.2,114.6,0.5,-4.6,97.5,102.1,0.3,5.199999999999999,17.700000000000003,12.5,0.2
2023-03-07,NCAAB,Boston,Louisville,80,62,134.0,142,1,-3.7,80.0,83.7,0.6,-17.0,62.3,79.3,0.5,13.3,17.700000000000003,4.400000000000006,0.09999999999999998
2023-03-07,NBA,Minnesota,Philadelphia,94,117,227.0,211,0,0.7,98.3,97.6,0.3,5.7,110.7,105.0,0.1,-5.0,-12.400000000000006,-7.400000000000006,0.19999999999999998
2023-03-07,NCAAB,Virginia,Notre,67,64,146.0,131,0,2.4,73.4,71.0,0.7,-6.7,71.5,78.2,0.7,9.1,1.9000000000000057,-7.200000000000003,0.0
2023-03-08,NBA,Washington,Atlanta,120,122,237.0,242,1,2.8,91.6,88.8,0.4,0.5,117.9,117.4,0.4,2.3,-26.30000000000001,-28.60000000000001,0.0
2023-03-08,NBA,New,Dallas,113,106,233.0,219,0,-1.5,89.3,90.8,0.3,10.8,129.8,119.0,0.8,-12.3,-40.500000000000014,-28.200000000000003,-0.5
2023-03-08,NBA,Boston,Portland,115,93,231.0,208,0,0.0,82.2,82.2,0.7,-11.3,95.4,106.7,0.8,11.3,-13.200000000000003,-24.5,-0.10000000000000009
2023-03-08,NBA,Phoenix,Oklahoma,132,101,232.0,233,1,4.5,111.4,106.9,0.5,0.9,110.4,109.5,0.6,3.6,1.0,-2.5999999999999943,-0.09999999999999998
2023-03-08,NCAAB,North,Boston,85,61,138.0,146,1,-2.5,71.1,73.6,0.3,2.8,81.2,78.4,0.6,-5.3,-10.100000000000009,-4.800000000000011,-0.3
2023-03-08,NCAAB,Davidson,St.,65,54,136.0,119,0,-1.3,64.3,65.6,0.1,1.8,72.0,70.2,0.5,-3.1,-7.700000000000003,-4.6000000000000085,-0.4
2023-03-08,NCAAB,Iona,Mount,74,54,140.0,128,0,7.3,74.4,67.1,0.5,-3.7,62.1,65.8,0.3,11.0,12.300000000000004,1.2999999999999972,0.2
2023-03-08,NCAAB,Duquesne,La,70,81,148.0,151,1,2.8,70.4,67.6,0.3,3.4,72.2,68.8,0.4,-0.6000000000000001,-1.7999999999999972,-1.2000000000000028,-0.10000000000000003
2023-03-08,NCAAB,Villanova,Georgetown,80,48,142.0,128,0,4.0,69.9,65.9,0.4,-7.3,69.9,77.2,0.5,11.3,0.0,-11.299999999999997,-0.09999999999999998
2023-03-08,NCAAB,North,Delaware,89,59,133.0,148,1,-0.2,72.3,72.5,0.4,-3.7,69.2,72.9,0.4,3.5,3.0999999999999943,-0.4000000000000057,0.0
2023-03-08,NCAAB,Utah,Stanford,62,73,136.0,135,0,3.6,98.3,94.7,0.3,7.6,74.5,66.9,0.8,-3.9999999999999996,23.799999999999997,27.799999999999997,-0.5
2023-03-08,NCAAB,Georgia,Lsu,67,72,143.0,139,0,0.8,71.3,70.5,0.6,-13.0,64.6,77.6,0.5,13.8,6.700000000000003,-7.099999999999994,0.09999999999999998
2023-03-08,NCAAB,West,Texas,78,62,145.0,140,0,-1.5,72.7,74.2,0.6,6.2,72.3,66.1,0.3,-7.7,0.4000000000000057,8.100000000000009,0.3
2023-03-08,NCAAB,Wisconsin,Ohio,57,65,131.0,122,0,-1.7,62.3,64.0,0.5,1.5,74.8,73.3,0.5,-3.2,-12.5,-9.299999999999997,0.0
2023-03-08,NCAAB,Howard,South,91,55,155.0,146,0,-1.9,69.0,70.9,0.3,-4.0,71.4,75.4,0.5,2.1,-2.4000000000000057,-4.5,-0.2
2023-03-08,NCAAB,Seton,Depaul,65,66,138.0,131,0,4.1,71.7,67.6,0.5,-7.0,68.5,75.5,0.4,11.1,3.200000000000003,-7.900000000000006,0.09999999999999998
2023-03-08,NCAAB,Washington,California,69,52,128.0,121,0,3.6,96.6,93.0,0.4,-5.8,56.4,62.2,0.5,9.4,40.199999999999996,30.799999999999997,-0.09999999999999998
2023-03-08,NCAAB,Grambling,Bethune-Cookman,87,72,132.0,159,1,7.9,66.7,58.8,0.5,-5.2,70.8,76.0,0.6,13.100000000000001,-4.099999999999994,-17.200000000000003,-0.09999999999999998
2023-03-08,NCAAB,Washington,Colorado,68,74,136.0,142,1,7.6,94.4,86.8,0.4,-2.5,65.3,67.8,0.4,10.1,29.10000000000001,19.0,0.0
2023-03-08,NCAAB,Syracuse,Wake,74,77,154.0,151,0,5.3,77.3,72.0,0.7,2.4,76.4,74.0,0.5,2.9,0.8999999999999915,-2.0,0.19999999999999996
2023-03-09,NBA,Orlando,Utah,124,131,233.0,255,1,-0.7,110.8,111.5,0.4,2.4,92.5,90.1,0.3,-3.0999999999999996,18.299999999999997,21.400000000000006,0.10000000000000003
2023-03-09,NBA,Memphis,Golden,131,110,236.0,241,1,-4.5,96.9,101.4,0.2,4.6,117.4,112.8,0.4,-9.1,-20.5,-11.399999999999991,-0.2
2023-03-09,NCAAB,Virginia,North,68,59,128.0,127,0,3.3,72.5,69.2,0.6,2.6,74.1,71.5,0.5,0.6999999999999997,-1.5999999999999943,-2.299999999999997,0.09999999999999998
2023-03-09,NCAAB,Cal,Hawai'I,62,60,126.0,122,0,-3.0,62.6,65.6,0.5,0.2,64.5,64.3,0.5,-3.2,-1.8999999999999986,1.2999999999999972,0.0
2023-03-09,NCAAB,Michigan,Rutgers,50,62,133.0,112,0,-0.1,67.6,67.7,0.4,3.4,62.8,59.4,0.3,-3.5,4.799999999999997,8.300000000000004,0.10000000000000003
2023-03-09,NCAAB,Baylor,Iowa,72,78,135.0,150,1,3.3,77.7,74.4,0.5,-0.8,69.9,70.7,0.4,4.1,7.799999999999997,3.700000000000003,0.09999999999999998
2023-03-09,NCAAB,Ball,Ohio,70,90,151.0,160,1,6.2,79.6,73.4,0.6,3.0,74.0,71.0,0.4,3.2,5.599999999999994,2.4000000000000057,0.19999999999999996
2023-03-09,NCAAB,Saint,George,82,54,141.0,136,0,-5.9,66.2,72.1,0.5,-0.2,72.7,72.9,0.4,-5.7,-6.5,-0.8000000000000114,0.09999999999999998
2023-03-09,NCAAB,Duke,Pittsburgh,96,69,137.0,165,1,6.1,70.6,64.5,0.5,8.2,75.0,66.8,0.6,-2.0999999999999996,-4.400000000000006,-2.299999999999997,-0.09999999999999998
2023-03-09,NCAAB,Ucf,Smu,76,70,137.0,146,1,6.5,75.1,68.6,0.9,-3.8,75.8,79.6,0.9,10.3,-0.7000000000000028,-11.0,0.0
2023-03-09,NCAAB,San,Colorado,64,61,136.0,125,0,-5.0,84.4,89.4,0.3,0.2,66.8,66.6,0.4,-5.2,17.60000000000001,22.80000000000001,-0.10000000000000003
2023-03-09,NCAAB,Kansas,West,78,61,149.0,139,0,-3.8,65.8,69.6,0.3,-0.8,73.1,73.9,0.6,-3.0,-7.299999999999997,-4.300000000000011,-0.3
2023-03-09,NCAAB,Ucla,Colorado,80,69,133.0,149,1,9.2,67.9,58.7,0.3,0.7,67.7,67.0,0.4,8.5,0.20000000000000284,-8.299999999999997,-0.10000000000000003
2023-03-09,NCAAB,Jackson,Prairie,62,60,134.0,122,0,-0.8,64.5,65.3,0.2,-3.5,62.5,66.0,0.4,2.7,2.0,-0.7000000000000028,-0.2
2023-03-09,NCAAB,Oregon,Washington,75,70,134.0,145,1,-4.5,62.8,67.3,0.3,5.6,89.4,83.8,0.5,-10.1,-26.60000000000001,-16.5,-0.2
2023-03-09,NCAAB,Illinois,Penn,76,79,140.0,155,1,-0.6,71.2,71.8,0.6,-2.7,68.7,71.4,0.4,2.1,2.5,0.3999999999999915,0.19999999999999996
2023-03-09,NCAAB,Vcu,Davidson,71,53,133.0,124,0,12.7,73.8,61.1,0.5,-1.0,63.6,64.6,0.1,13.7,10.199999999999996,-3.499999999999993,0.4
2023-03-09,NCAAB,Kansas,Tcu,67,80,148.0,147,0,-3.5,67.2,70.7,0.3,3.5,73.6,70.1,0.4,-7.0,-6.3999999999999915,0.6000000000000085,-0.10000000000000003
2023-03-09,NCAAB,Xavier,Depaul,89,84,153.0,173,1,7.4,84.7,77.3,0.7,-6.1,69.0,75.1,0.4,13.5,15.700000000000003,2.200000000000003,0.29999999999999993
2023-03-09,NCAAB,Auburn,Arkansas,73,76,144.0,149,1,5.1,77.4,72.3,0.7,-2.0,69.7,71.7,0.4,7.1,7.700000000000003,0.5999999999999943,0.29999999999999993
2023-03-09,NCAAB,Quinnipiac,Marist,59,75,137.0,134,0,2.1,75.0,72.9,0.8,1.5,66.1,64.6,0.8,0.6000000000000001,8.900000000000006,8.300000000000011,0.0
2023-03-09,NCAAB,Fordham,La,69,61,140.0,130,0,2.8,68.7,65.9,0.6,5.7,74.4,68.7,0.5,-2.9000000000000004,-5.700000000000003,-2.799999999999997,0.09999999999999998
2023-03-09,NCAAB,Boise,Unlv,87,76,137.0,163,1,7.0,75.2,68.2,0.6,0.5,70.0,69.5,0.6,6.5,5.200000000000003,-1.2999999999999972,0.0
2023-03-09,NCAAB,Vanderbilt,Lsu,77,68,142.0,145,1,0.0,76.1,76.1,0.7,-11.2,66.2,77.4,0.5,11.2,9.899999999999991,-1.3000000000000114,0.19999999999999996
2023-03-09,NCAAB,Florida,Western,75,51,139.0,126,0,-1.1,74.0,75.1,0.6,-0.1,69.7,69.8,0.5,-1.0,4.299999999999997,5.299999999999997,0.09999999999999998
2023-03-09,NCAAB,Uab,Rice,87,60,156.0,147,0,6.6,79.1,72.5,0.8,-5.4,71.9,77.3,0.7,12.0,7.199999999999989,-4.799999999999997,0.10000000000000009
2023-03-09,NCAAB,Southern,Utah,76,75,152.0,151,0,4.2,71.3,67.1,0.6,3.0,93.6,90.6,0.4,1.2000000000000002,-22.299999999999997,-23.5,0.19999999999999996
2023-03-09,NCAAB,Utah,New,91,76,158.0,167,1,4.8,95.3,90.5,0.4,-1.4,91.8,93.2,0.2,6.199999999999999,3.5,-2.700000000000003,0.2
2023-03-09,NCAAB,Uc,Uc,68,52,145.0,120,0,1.6,78.2,76.6,0.8,1.6,78.2,76.6,0.8,0.0,0.0,0.0,0.0
2023-03-10,NBA,San,Denver,128,120,236.0,248,1,-2.1,79.2,81.3,0.2,-6.0,94.2,100.2,0.6,3.9,-15.0,-18.900000000000006,-0.39999999999999997
2023-03-10,NBA,Washington,Atlanta,107,114,237.0,221,0,3.7,83.7,80.0,0.5,1.8,120.1,118.3,0.5,1.9000000000000001,-36.39999999999999,-38.3,0.0
2023-03-10,NBA,Minnesota,Brooklyn,123,124,226.0,247,1,-1.2,102.1,103.3,0.3,-2.4,111.4,113.8,0.5,1.2,-9.300000000000011,-10.5,-0.2
2023-03-10,NBA,Miami,Cleveland,119,115,212.0,234,1,-1.6,91.7,93.3,0.3,6.9,89.5,82.6,0.5,-8.5,2.200000000000003,10.700000000000003,-0.2
2023-03-10,NCAAB,Miami,Duke,78,85,144.0,163,1,-1.8,96.0,97.8,0.4,6.1,72.0,65.9,0.5,-7.8999999999999995,24.0,31.89999999999999,-0.09999999999999998
2023-03-10,NCAAB,Texas,Tcu,66,60,148.0,126,0,5.4,70.4,65.0,0.2,5.2,74.1,68.9,0.3,0.20000000000000018,-3.6999999999999886,-3.9000000000000057,-0.09999999999999998
2023-03-10,NCAAB,Arizona,Arizona,78,59,154.0,137,0,7.6,78.1,70.5,0.6,7.6,78.1,70.5,0.6,0.0,0.0,0.0,0.0
2023-03-10,NCAAB,Tulane,Wichita,82,76,150.0,158,1,-3.5,78.7,82.2,0.8,-0.7,75.2,75.9,0.9,-2.8,3.5,6.299999999999997,-0.09999999999999998
2023-03-10,NCAAB,Virginia,Clemson,76,56,127.0,132,1,3.5,72.4,68.9,0.5,10.7,78.2,67.5,0.6,-7.199999999999999,-5.799999999999997,1.4000000000000057,-0.09999999999999998
2023-03-10,NCAAB,Grambling,Jackson,78,69,131.0,147,1,11.3,69.8,58.5,0.5,-0.7,64.0,64.7,0.2,12.0,5.799999999999997,-6.200000000000003,0.3
2023-03-10,NCAAB,Xavier,Creighton,82,60,154.0,142,0,7.6,85.6,78.0,0.7,4.8,70.4,65.6,0.2,2.8,15.199999999999989,12.400000000000006,0.49999999999999994
2023-03-10,NCAAB,Ucla,Oregon,75,56,134.0,131,0,9.3,69.6,60.3,0.4,-4.8,64.3,69.1,0.4,14.100000000000001,5.299999999999997,-8.799999999999997,0.0
2023-03-10,NCAAB,Marquette,Uconn,70,68,149.0,138,0,8.4,80.2,71.8,0.7,4.3,76.2,71.9,0.6,4.1000000000000005,4.0,-0.10000000000000853,0.09999999999999998
2023-03-10,NCAAB,Iona,Niagara,71,59,135.0,130,0,8.7,74.8,66.1,0.5,0.6,66.3,65.7,0.5,8.1,8.5,0.3999999999999915,0.0
2023-03-10,NCAAB,Toledo,Ohio,82,75,163.0,157,0,9.9,85.6,75.7,0.9,5.4,76.6,71.2,0.5,4.5,9.0,4.5,0.4
2023-03-10,NCAAB,North,Uab,69,76,127.0,145,1,0.1,71.4,71.3,0.5,10.4,80.8,70.4,0.8,-10.3,-9.399999999999991,0.8999999999999915,-0.30000000000000004
2023-03-10,NCAAB,Alabama,Texas,61,74,137.0,135,0,-3.4,63.3,66.7,0.3,5.2,70.1,64.9,0.2,-8.6,-6.799999999999997,1.7999999999999972,0.09999999999999998
2023-03-10,NCAAB,Indiana,Maryland,70,60,134.0,130,0,5.4,93.7,88.3,0.6,8.1,71.0,62.9,0.6,-2.6999999999999993,22.700000000000003,25.4,0.0
2023-03-10,NCAAB,Alabama,Mississippi,72,49,140.0,121,0,-5.0,61.9,66.9,0.2,0.4,70.3,69.9,0.7,-5.4,-8.399999999999999,-3.0,-0.49999999999999994
2023-03-11,NBA,Detroit,Indiana,115,121,228.0,236,1,2.0,92.8,90.8,0.4,4.2,92.3,88.1,0.6,-2.2,0.5,2.700000000000003,-0.19999999999999996
2023-03-11,NCAAB,Uc,Cal,72,62,130.0,134,1,1.0,74.6,73.6,0.6,-3.5,61.3,64.8,0.4,4.5,13.299999999999997,8.799999999999997,0.19999999999999996
2023-03-11,NCAAB,Virginia,Duke,49,59,124.0,108,0,4.9,70.7,65.8,0.5,6.7,74.0,67.3,0.6,-1.7999999999999998,-3.299999999999997,-1.5,-0.09999999999999998
2023-03-11,NCAAB,Toledo,Kent,78,93,149.0,171,1,11.8,86.7,74.9,0.8,5.8,72.0,66.2,0.3,6.000000000000001,14.700000000000003,8.700000000000003,0.5
2023-03-11,NCAAB,Marquette,Xavier,65,51,155.0,116,0,7.2,78.9,71.7,0.6,7.8,85.9,78.1,0.7,-0.5999999999999996,-7.0,-6.3999999999999915,-0.09999999999999998
2023-03-11,NCAAB,Kansas,Texas,56,76,142.0,132,0,-5.7,66.2,71.9,0.2,6.7,70.2,63.5,0.2,-12.4,-4.0,8.400000000000006,0.0
2023-03-11,NCAAB,Memphis,Tulane,94,54,163.0,148,0,-1.9,99.5,101.4,0.3,-5.0,78.5,83.5,0.8,3.1,21.0,17.900000000000006,-0.5
2023-03-11,NCAAB,Texas,Vanderbilt,87,75,140.0,162,1,5.8,71.3,65.5,0.2,0.8,76.3,75.5,0.7,5.0,-5.0,-10.0,-0.49999999999999994
2023-03-11,NCAAB,Vcu,Saint,90,78,140.0,168,1,13.0,74.0,61.0,0.5,-4.4,66.6,71.0,0.5,17.4,7.400000000000006,-10.0,0.0
2023-03-11,NCAAB,Howard,Norfolk,65,64,142.0,129,0,1.3,71.8,70.5,0.3,8.3,77.6,69.3,0.7,-7.000000000000001,-5.799999999999997,1.2000000000000028,-0.39999999999999997
2023-03-11,NCAAB,Vermont,Umass,72,59,143.0,131,0,12.1,73.8,61.7,0.6,10.9,79.3,68.4,0.6,1.1999999999999993,-5.5,-6.700000000000003,0.0
2023-03-11,NCAAB,Yale,Cornell,80,60,153.0,140,0,10.3,76.2,65.9,0.5,8.2,85.0,76.8,0.6,2.1000000000000014,-8.799999999999997,-10.899999999999991,-0.09999999999999998
2023-03-11,NBA,Atlanta,Boston,125,134,239.0,259,1,2.0,117.8,115.8,0.4,0.6,80.4,79.8,0.6,1.4,37.39999999999999,36.0,-0.19999999999999996
2023-03-11,NBA,Phoenix,Sacramento,119,128,240.0,247,1,8.0,115.1,107.1,0.6,10.7,118.7,108.0,0.9,-2.6999999999999993,-3.6000000000000085,-0.9000000000000057,-0.30000000000000004
2023-03-11,NBA,New,Oklahoma,96,110,232.0,206,0,0.8,93.9,93.1,0.2,-2.1,108.6,110.7,0.7,2.9000000000000004,-14.699999999999989,-17.60000000000001,-0.49999999999999994
2023-03-12,NBA,Denver,Brooklyn,120,122,229.0,242,1,-2.7,100.1,102.8,0.6,-1.5,114.0,115.5,0.6,-1.2000000000000002,-13.900000000000006,-12.700000000000003,0.0
2023-03-12,NCAAB,Houston,Memphis,65,75,135.0,140,1,17.9,89.5,71.6,0.6,2.9,102.5,99.6,0.3,14.999999999999998,-13.0,-28.0,0.3
2023-03-12,NCAAB,Vcu,Dayton,68,56,125.0,124,0,14.6,77.1,62.5,0.6,5.0,71.0,66.0,0.5,9.6,6.099999999999994,-3.5,0.09999999999999998
2023-03-12,NBA,New,Portland,127,110,221.0,237,1,-2.1,92.6,94.7,0.2,-11.8,93.1,104.9,0.7,9.700000000000001,-0.5,-10.200000000000003,-0.49999999999999994
2023-03-12,NBA,Philadelphia,Washington,112,93,227.0,205,0,7.0,111.9,104.9,0.1,0.5,81.8,81.3,0.5,6.5,30.10000000000001,23.60000000000001,-0.4
2023-03-12,NBA,Charlotte,Cleveland,108,114,220.0,222,1,-5.0,85.9,90.9,0.4,5.0,88.2,83.2,0.5,-10.0,-2.299999999999997,7.700000000000003,-0.09999999999999998
2023-03-13,NCAAB,Rutgers,Hofstra,86,88,138.0,174,1,4.8,64.7,59.9,0.3,20.6,77.7,57.1,0.4,-15.8,-13.0,2.799999999999997,-0.10000000000000003
2023-03-13,NCAAB,Michigan,Toledo,90,80,164.0,170,1,-0.7,66.8,67.5,0.4,11.4,87.0,75.6,0.8,-12.1,-20.200000000000003,-8.099999999999994,-0.4
2023-03-13,NBA,Houston,Boston,111,109,233.0,220,0,13.1,88.0,74.9,0.7,0.9,86.5,85.6,0.6,12.2,1.5,-10.699999999999989,0.09999999999999998
2023-03-13,NCAAB,Uab,Southern,88,60,156.0,148,0,8.5,79.2,70.7,0.8,3.0,72.8,69.8,0.6,5.5,6.400000000000006,0.9000000000000057,0.20000000000000007
2023-03-13,NBA,Miami,Utah,119,115,226.0,234,1,-3.4,96.4,99.8,0.5,6.2,92.4,86.2,0.5,-9.6,4.0,13.599999999999994,0.0
2023-03-13,NBA,Dallas,Memphis,88,104,220.0,192,0,10.6,127.6,117.0,0.7,4.4,99.5,95.1,0.4,6.199999999999999,28.099999999999994,21.900000000000006,0.29999999999999993
2023-03-13,NCAAB,Wisconsin,Bradley,81,62,127.0,143,1,-3.5,60.4,63.9,0.4,15.0,77.5,62.5,0.7,-18.5,-17.1,1.3999999999999986,-0.29999999999999993
2023-03-13,NBA,Sacramento,Milwaukee,124,133,246.0,257,1,9.9,118.2,108.3,0.9,9.0,107.1,98.1,0.6,0.9000000000000004,11.100000000000009,10.200000000000003,0.30000000000000004
2023-03-13,NCAAB,Liberty,Villanova,62,57,137.0,119,0,16.2,74.6,58.4,0.4,6.8,70.9,64.1,0.3,9.399999999999999,3.6999999999999886,-5.699999999999996,0.10000000000000003
2023-03-13,NCAAB,Colorado,Seton,65,64,135.0,129,0,-1.7,68.7,70.4,0.5,5.4,71.3,65.9,0.4,-7.1000000000000005,-2.5999999999999943,4.5,0.09999999999999998
2023-03-14,NCAAB,Liberty,Villanova,62,57,137.0,119,0,14.7,72.6,57.9,0.4,5.2,69.6,64.4,0.3,9.5,3.0,-6.500000000000007,0.10000000000000003
2023-03-14,NCAAB,Colorado,Seton,65,64,135.0,129,0,-0.7,67.3,68.0,0.4,6.7,70.8,64.1,0.3,-7.4,-3.5,3.9000000000000057,0.10000000000000003
2023-03-14,NCAAB,Wisconsin,Bradley,81,62,127.0,143,1,-1.9,62.2,64.1,0.5,10.9,74.9,64.0,0.7,-12.8,-12.700000000000003,0.09999999999999432,-0.19999999999999996
2023-03-14,NCAAB,Uab,Southern,88,60,156.0,148,0,10.5,80.4,69.9,0.7,-0.8,70.2,71.0,0.5,11.3,10.200000000000003,-1.0999999999999943,0.19999999999999996
2023-03-14,NCAAB,Rutgers,Hofstra,86,88,138.0,174,1,1.1,64.8,63.7,0.3,19.2,79.8,60.6,0.5,-18.099999999999998,-15.0,3.1000000000000014,-0.2
